date_id,email_datetime,customer_id,email_id,email_opens_cnt,email_clicks_cnt
2021-05-24,2021-05-24 18:12:36.000000 UTC,816,861c767e-59d9-4ae8-b43b-36518c43aa82,16,7
2021-05-24,2021-05-24 10:40:59.000000 UTC,616,f4032193-d899-48a1-84b7-c5c38469d417,36,8
2021-05-24,2021-05-24 14:01:46.000000 UTC,7,49b30452-1861-4a49-a06c-f342503415f9,33,9
2021-05-24,2021-05-24 16:56:13.000000 UTC,930,6ee0cbce-2bb3-4d32-ae20-eb6866bacfa7,31,9
2021-05-24,2021-05-24 15:05:07.000000 UTC,857,5925ab35-aa6d-4d01-8fb1-8f11755d4722,21,10
2021-05-24,2021-05-24 13:18:23.000000 UTC,336,03f7183e-bda6-487f-9944-c3c9400505b6,122,10
2021-05-24,2021-05-24 19:56:43.000000 UTC,820,ad84ff3c-5b83-4c32-a68a-e05109e36efe,87,12
2021-05-24,2021-05-24 19:45:46.000000 UTC,926,258a0c41-9a74-4228-92d5-578a3e0ce629,44,13
2021-05-24,2021-05-24 08:55:07.000000 UTC,707,e87b50c5-ca43-4a6a-90f1-b913cd1a26b8,27,13
2021-05-24,2021-05-24 13:39:00.000000 UTC,898,4ec7102a-f435-4b4b-9ed7-5f6f1112cbf5,39,14
2021-05-24,2021-05-24 11:12:16.000000 UTC,339,aa7ef70b-0a82-4eb1-acbe-feec453b3129,44,16
2021-05-24,2021-05-24 17:10:40.000000 UTC,52,8477fd1c-a32f-4c41-a9e9-6a88808c0bdd,281,16
2021-05-24,2021-05-24 21:53:52.000000 UTC,457,9e0a42a2-d631-4a6d-8b9d-8fa75f48fc6e,37,17
2021-05-24,2021-05-24 12:15:30.000000 UTC,925,de2f6f9c-14a8-478c-a2b4-b419314ccfdd,42,20
2021-05-24,2021-05-24 19:22:54.000000 UTC,616,db4c0929-317a-4f0a-820c-4378c1fbb15f,78,24
2021-05-24,2021-05-24 16:55:30.000000 UTC,898,ff76974e-ee57-4647-896a-aea2bfc941ec,221,27
2021-05-24,2021-05-24 09:10:29.000000 UTC,858,ac0b4c3b-774d-4a94-be2a-017fbf03b05f,254,27
2021-05-24,2021-05-24 00:14:52.000000 UTC,618,749565b4-6a81-4275-bc8a-a2cf70a43dfb,125,28
2021-05-25,2021-05-25 08:55:15.000000 UTC,896,94594499-0050-45da-b0fc-b35b6133eabc,1,NULL
2021-05-25,2021-05-25 08:04:41.000000 UTC,273,82dae30e-a962-4445-b873-91b696f4e95c,1,NULL
2021-05-25,2021-05-25 20:48:18.000000 UTC,816,899529fd-82a9-416f-ae2e-1739f94658ba,1,1
2021-05-25,2021-05-25 06:47:33.000000 UTC,668,1f448da7-cfa2-4f9d-902e-6e4e4558250a,31,1
2021-05-25,2021-05-25 17:14:45.000000 UTC,989,99b32e16-8623-49fd-92f1-9ef9473caa08,1,1
2021-05-25,2021-05-25 18:37:05.000000 UTC,91,e46277a4-1056-4996-895a-129793e66a6b,1,1
2021-05-25,2021-05-25 08:45:03.000000 UTC,372,8cfed1b7-b413-46b0-9b87-d2bfc8b0ab21,1,1
2021-05-25,2021-05-25 01:24:43.000000 UTC,551,af249a86-4e28-430e-acd9-76fd5503158c,1,1
2021-05-25,2021-05-25 20:54:47.000000 UTC,35,deaf3ccd-0ee4-4bbf-a824-07a7df8ca3be,2,1
2021-05-25,2021-05-25 08:49:48.000000 UTC,349,ecc9b723-42f0-4064-885c-1c20a37aeed1,6,2
2021-05-25,2021-05-25 11:54:09.000000 UTC,966,43d6d1f7-692e-4609-b56c-4709dd9351db,4,2
2021-05-25,2021-05-25 08:37:40.000000 UTC,350,a642c48a-a1fa-491d-a639-323eff7e9fdb,5,2
2021-05-25,2021-05-25 12:01:44.000000 UTC,967,743c79b4-dc05-4bc4-b8b2-c46afc2076a0,5,2
2021-05-25,2021-05-25 14:20:46.000000 UTC,491,928b009a-0a21-495f-9cea-4919942eb845,16,2
2021-05-25,2021-05-25 07:00:24.000000 UTC,756,d3a64b6a-6414-404f-9bcb-7fe895273e60,4,3
2021-05-25,2021-05-25 07:30:36.000000 UTC,443,dd3cd581-3401-4406-82e0-cb9eb8ea5aba,7,3
2021-05-25,2021-05-25 21:20:44.000000 UTC,897,f91833f6-a460-44c3-8a1e-3ba3c9a6006e,10,3
2021-05-25,2021-05-25 13:05:16.000000 UTC,992,732eb05c-a526-447c-9935-ca2aad700390,6,3
2021-05-25,2021-05-25 01:06:42.000000 UTC,814,6ab31b66-8b21-4780-a0ed-7b6a231492e4,5,3
2021-05-25,2021-05-25 16:24:37.000000 UTC,575,4ac8018c-ff9d-42a3-b44e-89f3122e4266,7,3
2021-05-25,2021-05-25 12:42:57.000000 UTC,437,143c66bf-f59b-4ae4-8599-6b5f660c95d9,31,3
2021-05-25,2021-05-25 14:09:44.000000 UTC,273,57049810-f6d5-45fd-b42f-14f6926efda6,4,3
2021-05-25,2021-05-25 19:06:05.000000 UTC,462,1f56b367-0863-41d2-a429-de4b77d37a55,7,4
2021-05-25,2021-05-25 14:31:33.000000 UTC,353,4e9957e7-748a-4790-acea-d1412cb82655,94,5
2021-05-25,2021-05-25 23:54:34.000000 UTC,91,711dc4d3-41d0-4827-8a22-e246e21995f8,19,6
2021-05-25,2021-05-25 09:42:00.000000 UTC,33,c6ec2fca-551d-4af9-9184-c22641c3c164,48,6
2021-05-25,2021-05-25 17:25:26.000000 UTC,989,483f89ae-b113-446c-8fb5-ce097693e653,16,6
2021-05-25,2021-05-25 12:59:30.000000 UTC,35,affa422a-ed88-4ae3-a278-8c727af3d449,35,6
2021-05-25,2021-05-25 15:07:32.000000 UTC,355,07b0683e-1933-4935-8512-914e607194b6,14,6
2021-05-25,2021-05-25 21:08:43.000000 UTC,493,aced945a-dc70-4ed8-8a58-67eb94d2e0dd,15,6
2021-05-25,2021-05-25 19:27:55.000000 UTC,687,5546464a-191b-488b-a971-c9f92ddd2ac6,19,6
2021-05-25,2021-05-25 13:25:26.000000 UTC,28,e4fc101f-2c06-49e0-9b90-d15dc405fb9d,10,7
2021-05-25,2021-05-25 14:07:21.000000 UTC,992,66649320-eaf3-4095-968d-66e1ea9c52a3,24,7
2021-05-25,2021-05-25 09:32:11.000000 UTC,668,9314b0cb-e7c0-4db3-abd2-289a81f5075d,14,7
2021-05-25,2021-05-25 09:57:54.000000 UTC,461,4f0dd30c-4ac8-443c-ba9a-dec4be52cf22,18,7
2021-05-25,2021-05-25 00:21:56.000000 UTC,122,abb11243-770b-46e1-927a-589b3897acd4,17,7
2021-05-25,2021-05-25 10:06:17.000000 UTC,744,40e3a5fc-b877-4275-959d-7a31da8f3c39,16,7
2021-05-25,2021-05-25 12:30:07.000000 UTC,373,7f7cb507-ad7a-4cdb-b353-58406f4ff00b,13,9
2021-05-25,2021-05-25 18:07:54.000000 UTC,256,12b39b1c-306a-481f-b471-b16fc0cd217e,18,9
2021-05-25,2021-05-25 11:53:23.000000 UTC,210,33a2a3bf-3271-42c9-8fb9-4d0072f329ca,45,10
2021-05-25,2021-05-25 08:29:41.000000 UTC,966,1bd7091f-5622-47e1-882e-db579a5abb8f,33,11
2021-05-25,2021-05-25 16:51:04.000000 UTC,753,200cb7a3-36c7-4c37-821d-27edd894a7bc,169,11
2021-05-25,2021-05-25 14:15:42.000000 UTC,256,1f5a20b9-10db-4308-9c20-edcad5def822,34,12
2021-05-25,2021-05-25 21:04:55.000000 UTC,442,d3f0aab4-7b90-4674-9ea2-9eff5afeb6de,39,14
2021-05-25,2021-05-25 12:41:49.000000 UTC,745,9e2b2b41-b75a-4167-8123-145abab03bf7,51,16
2021-05-25,2021-05-25 08:50:46.000000 UTC,35,2cb9fa48-c825-45e3-87bb-c82159296f44,172,16
2021-05-25,2021-05-25 12:17:34.000000 UTC,754,cfb7a2c8-1c0e-4613-a50e-fa847b6c7968,234,18
2021-05-25,2021-05-25 15:52:21.000000 UTC,576,99c0392d-5334-4e7c-ad84-2b4b433ae7a9,31,19
2021-05-25,2021-05-25 10:54:59.000000 UTC,641,1c09373e-2c84-4bc0-a29d-11f03491ac75,103,23
2021-05-25,2021-05-25 15:11:02.000000 UTC,640,6752b646-a334-4cba-8a2f-f244e586fc8f,43,24
2021-05-25,2021-05-25 19:37:02.000000 UTC,756,835120bc-8abb-4331-bd00-3f1991ba6fd7,125,24
2021-05-25,2021-05-25 01:00:56.000000 UTC,461,67c52b39-6224-48db-a9e3-235d0dbeb2f9,99,24
2021-05-25,2021-05-25 11:05:29.000000 UTC,373,769e60d2-4f8a-4765-aafe-f2656e156bfa,425,27
2021-05-25,2021-05-25 17:41:58.000000 UTC,601,56eea056-93f8-4758-b8b3-06f5bbc7f9cc,57,30
2021-05-25,2021-05-25 15:51:16.000000 UTC,442,a4157a37-38b5-4ac3-abe2-724e01163f01,120,38
2021-05-25,2021-05-25 02:33:04.000000 UTC,993,068b8b9f-56e2-4c39-b8fb-bcaa574d3e06,40,39
2021-05-26,2021-05-26 19:40:15.000000 UTC,949,3cbcbffb-3b05-462f-a84a-535ffd5806d8,8,NULL
2021-05-26,2021-05-26 21:31:15.000000 UTC,286,f8361a29-89c2-4885-aeb0-c1e3b525fd7a,2,NULL
2021-05-26,2021-05-26 03:08:27.000000 UTC,196,1c411c9d-47d8-4e6d-99c4-e84db189d303,1,NULL
2021-05-26,2021-05-26 14:19:53.000000 UTC,23,41c0d470-cc0b-4b14-a698-b3befcb6acce,1,NULL
2021-05-26,2021-05-26 18:28:08.000000 UTC,151,1da12cdf-b931-4a07-9635-e20c4f105b48,1,1
2021-05-26,2021-05-26 17:01:44.000000 UTC,192,0d4e08cf-c61d-452f-a2b6-c7f6b1322211,1,1
2021-05-26,2021-05-26 03:52:34.000000 UTC,609,8e83f3f0-ff01-442c-aa13-51cc7814c312,3,1
2021-05-26,2021-05-26 20:04:38.000000 UTC,559,95559012-18e0-4186-9ba1-543181b9a0b6,1,1
2021-05-26,2021-05-26 20:49:47.000000 UTC,844,facc667f-a008-43ab-a11c-e8b04dcfacca,2,1
2021-05-26,2021-05-26 23:34:04.000000 UTC,754,47208f30-9ba9-4383-b4f8-1d24113194f7,4,1
2021-05-26,2021-05-26 15:17:27.000000 UTC,413,decdfca4-751d-4717-a32e-5afcdfe42fb7,1,1
2021-05-26,2021-05-26 10:54:07.000000 UTC,194,bfd6f64d-e79b-45ba-8194-0217cb66bace,1,1
2021-05-26,2021-05-26 05:11:24.000000 UTC,560,728a79d0-8895-4aa5-813d-752583964af8,3,1
2021-05-26,2021-05-26 13:39:21.000000 UTC,285,6ee25d2c-2554-4752-aa85-62efa5828268,1,1
2021-05-26,2021-05-26 18:02:01.000000 UTC,37,c30d9624-4ca2-4a4d-8ab7-d5a939a4dade,7,1
2021-05-26,2021-05-26 14:27:23.000000 UTC,326,87e8e242-ebe8-45ca-9356-de42cc884456,1,1
2021-05-26,2021-05-26 09:58:37.000000 UTC,831,15086e8e-8a0d-4e2f-b31d-88d8bf97aeb6,76,2
2021-05-26,2021-05-26 17:12:26.000000 UTC,570,689b05db-0814-4543-8faf-fe60bc2fcd80,5,2
2021-05-26,2021-05-26 18:57:40.000000 UTC,844,53d9c54c-10dc-474f-93d8-bc48ab746d9e,2,2
2021-05-26,2021-05-26 15:15:13.000000 UTC,328,fa27c8e3-0c67-46e6-b1b0-c11124d1c4fd,3,2
2021-05-26,2021-05-26 05:51:48.000000 UTC,401,fe51902c-7b87-4583-929e-0bf90666b1ef,17,3
2021-05-26,2021-05-26 16:39:54.000000 UTC,151,8c1228bd-a3aa-4861-a3a6-d3bea8af63c8,9,3
2021-05-26,2021-05-26 14:03:46.000000 UTC,190,8c23542c-b616-4068-93b1-114ac6bc8ba7,6,3
2021-05-26,2021-05-26 13:04:12.000000 UTC,572,e8f0cc4e-96b7-4515-996c-96afc6da6538,6,3
2021-05-26,2021-05-26 08:57:50.000000 UTC,89,28cea0f8-82fc-4be8-a88d-5cd7aa4674f2,12,4
2021-05-26,2021-05-26 19:56:43.000000 UTC,897,9dae30dc-cd49-4482-8ecf-93c352dae593,15,4
2021-05-26,2021-05-26 14:28:16.000000 UTC,754,64e14f20-05f1-4773-aec0-760e65550bb6,24,4
2021-05-26,2021-05-26 07:57:09.000000 UTC,811,8fc08240-4c88-43d1-8dd2-c7a7973a3294,41,5
2021-05-26,2021-05-26 08:55:01.000000 UTC,952,ce11b7ee-ccc6-4072-aee2-62840ca042a2,27,6
2021-05-26,2021-05-26 08:34:41.000000 UTC,394,f00172c3-0204-4f4f-8690-81112ec0ea52,13,6
2021-05-26,2021-05-26 02:59:12.000000 UTC,847,6ea79117-1cce-49ea-b795-15f934837b96,87,6
2021-05-26,2021-05-26 11:40:04.000000 UTC,919,c8b6a479-4565-4af1-be47-060769b2f282,12,6
2021-05-26,2021-05-26 10:46:59.000000 UTC,39,98249a5b-3cab-4d8e-9886-39ded821ebb7,16,6
2021-05-26,2021-05-26 17:54:25.000000 UTC,574,8865af90-eb7a-4a9c-8e40-689efef672dc,13,6
2021-05-26,2021-05-26 22:53:54.000000 UTC,188,65ad5cf8-d642-4d13-94e2-a849c5ce9682,13,7
2021-05-26,2021-05-26 21:41:44.000000 UTC,196,0c2ef310-0b00-4f7b-b19c-94a125d24eda,49,7
2021-05-26,2021-05-26 12:24:42.000000 UTC,23,bb4f0e53-b691-4c97-a6ec-6263c40bde37,15,7
2021-05-26,2021-05-26 16:10:17.000000 UTC,949,1669a539-544d-4894-add4-57acd29bdada,179,7
2021-05-26,2021-05-26 16:50:27.000000 UTC,286,c44a6e03-ffd6-4c9a-9147-3ca0886f2cd2,30,8
2021-05-26,2021-05-26 09:06:13.000000 UTC,21,4af903b0-9e2d-4316-8883-a1331ebd4970,10,8
2021-05-26,2021-05-26 15:55:16.000000 UTC,153,765f5ac6-e0f3-4d57-b9f9-e25694f158a2,21,8
2021-05-26,2021-05-26 14:31:30.000000 UTC,379,cf95a4c3-ef1d-4c26-9e9b-006e24b1c466,16,8
2021-05-26,2021-05-26 10:21:17.000000 UTC,846,dd7e568f-32dc-4c27-aa75-b8284bb451b3,37,9
2021-05-26,2021-05-26 14:59:29.000000 UTC,538,33ea7a6a-09ec-41cd-921d-1601b7e0f5c4,20,10
2021-05-26,2021-05-26 21:40:50.000000 UTC,196,20332da6-5767-4069-a723-c613fe302c6a,35,10
2021-05-26,2021-05-26 23:16:45.000000 UTC,195,7c364f86-efba-41c8-b82f-e069cfdb67be,61,10
2021-05-26,2021-05-26 16:02:01.000000 UTC,779,d7e428f2-023f-4e2e-8e91-d89c5903a164,29,13
2021-05-26,2021-05-26 13:37:26.000000 UTC,572,410ff2a0-64da-4ee7-a55d-f95feae0301f,38,14
2021-05-26,2021-05-26 10:17:26.000000 UTC,285,38070150-1b62-4dca-91df-2d7bf67c83e4,48,16
2021-05-26,2021-05-26 14:54:13.000000 UTC,951,9eb22fa9-cca7-4412-9b4f-c9cf312e6c18,48,20
2021-05-26,2021-05-26 13:35:13.000000 UTC,537,3dafa9cb-e975-4634-bed7-d61cfe08d7f8,247,23
2021-05-26,2021-05-26 16:12:54.000000 UTC,897,b10b6c2a-5454-4f0a-85a2-6b26fbc0ed3f,266,31
2021-05-26,2021-05-26 07:30:17.000000 UTC,920,dd4c3cb0-33e2-4be3-8911-d2bb3f75db3c,69,32
2021-05-26,2021-05-26 17:20:04.000000 UTC,339,7938a8a1-fcda-4eab-b46d-662de9cdda53,104,55
2021-05-27,2021-05-27 15:38:02.000000 UTC,709,c9b4ca73-e538-41e9-8112-ede826e14cf0,7,NULL
2021-05-27,2021-05-27 08:07:06.000000 UTC,207,b0d812df-5098-450f-a64c-252dd9fa6b9b,1,NULL
2021-05-27,2021-05-27 07:31:21.000000 UTC,48,96dc19df-1776-4900-8c24-6adc6cfe848a,9,NULL
2021-05-27,2021-05-27 12:55:24.000000 UTC,547,7c2e72df-9b9b-48c6-aba9-93b5b567c170,1,NULL
2021-05-27,2021-05-27 16:50:33.000000 UTC,205,712111aa-7258-48a7-8620-e472e5dfe586,2,NULL
2021-05-27,2021-05-27 09:56:59.000000 UTC,332,7af00402-19cc-4aa1-93a9-0572534aac37,2,NULL
2021-05-27,2021-05-27 17:03:54.000000 UTC,143,a668b18f-6049-4594-bacc-e48cb3ffec59,1,1
2021-05-27,2021-05-27 21:36:31.000000 UTC,556,b433fad8-867c-4d05-a89b-518e321b3c1e,1,1
2021-05-27,2021-05-27 23:27:17.000000 UTC,987,1650c1a6-b4c0-4f9e-9a58-073312bdf913,1,1
2021-05-27,2021-05-27 13:19:40.000000 UTC,332,4b997882-1da7-48d0-b089-fac2c0e5d84e,2,1
2021-05-27,2021-05-27 18:03:08.000000 UTC,546,59a58d28-4a59-4d84-a813-e661fa6bc566,1,1
2021-05-27,2021-05-27 07:19:03.000000 UTC,91,b6470e61-809c-43c4-9ae1-ab5402cef728,1,1
2021-05-27,2021-05-27 10:50:43.000000 UTC,83,b9724d5a-fb1f-4a52-b231-1ed71cbb7282,2,1
2021-05-27,2021-05-27 13:48:55.000000 UTC,573,4d243ee9-afaa-49de-9af9-abf829c8607a,2,1
2021-05-27,2021-05-27 07:48:21.000000 UTC,332,e1b81013-50a7-48b7-ac64-629e70b18555,4,2
2021-05-27,2021-05-27 17:23:43.000000 UTC,331,2f4b817b-2101-4cfb-8738-8f286d5aa376,3,2
2021-05-27,2021-05-27 09:07:02.000000 UTC,835,8ffbac37-ae94-45ee-a716-be79d59bbbef,20,2
2021-05-27,2021-05-27 16:53:35.000000 UTC,888,f39d7415-00f0-40e3-87d4-6a8746897f88,7,3
2021-05-27,2021-05-27 19:19:42.000000 UTC,410,2910a6ac-e4eb-4902-a9ea-87a1aeaf974b,9,3
2021-05-27,2021-05-27 16:03:59.000000 UTC,757,bf4bfcc5-db06-4fac-9047-1c6e8e5499a3,6,3
2021-05-27,2021-05-27 01:57:08.000000 UTC,344,f7c887ba-9a28-4d85-9844-eae1f720332b,7,3
2021-05-27,2021-05-27 13:12:13.000000 UTC,193,49b965fd-1804-47e5-b91a-2b2ffa2f4971,5,3
2021-05-27,2021-05-27 08:32:17.000000 UTC,987,9bbfbcfd-d67d-4455-ad82-29329c246ea4,13,5
2021-05-27,2021-05-27 12:11:39.000000 UTC,282,2e0921e8-d9fb-4cb7-a0ad-91ea21dfbb15,17,6
2021-05-27,2021-05-27 13:28:03.000000 UTC,48,aff061c5-2bdf-4ce7-b7fd-609d2603e6b4,55,6
2021-05-27,2021-05-27 16:40:29.000000 UTC,92,8be3cfed-4b40-49d7-b0a6-39cf36007f41,22,6
2021-05-27,2021-05-27 15:36:57.000000 UTC,954,a092999c-4e37-4e2a-835e-0383f65e9685,34,6
2021-05-27,2021-05-27 18:45:55.000000 UTC,201,3908f12b-e962-4ec6-8eec-7249fe1aaf56,13,6
2021-05-27,2021-05-27 12:30:08.000000 UTC,194,eaa4f67b-c254-41d3-bc1b-64e898e42101,12,7
2021-05-27,2021-05-27 14:37:58.000000 UTC,31,6e80282e-8f5b-42e0-8659-a098e0f8a0dd,19,7
2021-05-27,2021-05-27 07:45:22.000000 UTC,194,db3e6783-2c16-454e-a675-9c970d250329,167,8
2021-05-27,2021-05-27 17:33:16.000000 UTC,769,7dea0d84-e1fe-4021-b671-f3c15798d048,22,8
2021-05-27,2021-05-27 09:07:56.000000 UTC,408,3d8190c1-a5fc-4f1b-917a-e263d9d473dd,32,8
2021-05-27,2021-05-27 11:15:06.000000 UTC,140,34969844-b3ae-4cc6-b9b2-5122722593f5,60,8
2021-05-27,2021-05-27 11:43:34.000000 UTC,987,c37e6202-e62d-441b-a239-8ef803bfbc8c,33,8
2021-05-27,2021-05-27 17:13:11.000000 UTC,573,d38a1c09-7a28-4db2-9e40-1626835a5921,38,10
2021-05-27,2021-05-27 14:03:49.000000 UTC,199,e778c1c8-0033-4ddd-bd3d-c224f0df469a,23,13
2021-05-27,2021-05-27 13:08:57.000000 UTC,506,b315ab14-39d1-4b91-a887-f6465ce010a3,70,14
2021-05-27,2021-05-27 07:38:34.000000 UTC,84,1149b448-58d4-4261-92ef-0fb45dfd4fcb,102,18
2021-05-27,2021-05-27 17:13:47.000000 UTC,490,35d5373d-55ab-4613-8c4f-d65498d34641,56,18
2021-05-27,2021-05-27 00:41:25.000000 UTC,206,b2ff602f-f6f6-41ce-ab15-0304ad817875,233,19
2021-05-27,2021-05-27 21:25:42.000000 UTC,142,4c9a41f7-8e73-4f63-b2a6-81eda7885695,108,19
2021-05-27,2021-05-27 13:32:56.000000 UTC,90,95ae0c4c-7233-43b8-a828-e054de03b083,84,22
2021-05-27,2021-05-27 12:02:07.000000 UTC,112,b85c4db4-53c0-4bbe-a6ac-1390ab884796,158,23
2021-05-27,2021-05-27 00:56:58.000000 UTC,872,6d791945-5b38-4a7d-8c74-3b869b5e42ef,72,23
2021-05-27,2021-05-27 11:10:48.000000 UTC,705,ded8d8d0-c003-4908-966a-ab6fd4075c60,500,24
2021-05-27,2021-05-27 14:09:14.000000 UTC,546,ef6ff6f9-163c-4782-a00f-9c3f5bd4515d,315,41
2021-05-28,2021-05-28 09:17:19.000000 UTC,436,a00d3385-fe7c-49b1-ad92-3555d64aaf4a,1,1
2021-05-28,2021-05-28 16:59:22.000000 UTC,895,676f21fa-d8c8-455f-afa9-2a438a3a9f1e,1,1
2021-05-28,2021-05-28 00:21:58.000000 UTC,282,c012e347-9801-42dd-8fd5-ea8523bfb75c,2,1
2021-05-28,2021-05-28 19:02:46.000000 UTC,61,58f7643a-a790-4c62-b9aa-8c64c119e8d7,1,1
2021-05-28,2021-05-28 07:57:20.000000 UTC,809,1c5572ce-a8d7-4642-8ec2-803ee8b13d6c,1,1
2021-05-28,2021-05-28 04:19:17.000000 UTC,578,5fa24dba-4d21-4ad4-8d9c-ef01c0e44fe5,1,1
2021-05-28,2021-05-28 14:16:11.000000 UTC,658,c418ca13-34fd-4c58-8623-05b7ce222c12,3,1
2021-05-28,2021-05-28 11:47:43.000000 UTC,563,0272e54f-ef44-42a8-b638-ad5b0d121885,1,1
2021-05-28,2021-05-28 18:23:07.000000 UTC,245,9c88f47b-2e96-4186-9684-9b497bf46561,2,1
2021-05-28,2021-05-28 18:18:17.000000 UTC,597,eef56d0d-e9ed-464c-a5b0-33e972aadeeb,8,2
2021-05-28,2021-05-28 11:19:41.000000 UTC,576,e8223fa4-8b1d-46c4-aa4c-8c4461710f0d,4,2
2021-05-28,2021-05-28 22:43:15.000000 UTC,185,8d74b54b-4dac-4b8d-bf26-7d4c92fbdfee,5,3
2021-05-28,2021-05-28 21:57:48.000000 UTC,596,a6f0333f-21bd-4d9c-8c6b-bd1569eb9677,9,3
2021-05-28,2021-05-28 06:50:08.000000 UTC,79,c449970d-5dc4-4c74-aef7-92471eea6ff7,5,4
2021-05-28,2021-05-28 08:43:13.000000 UTC,182,a61171e8-fee6-483b-ad1d-86f1e8ccc39c,88,4
2021-05-28,2021-05-28 21:34:31.000000 UTC,235,4678489f-21c2-44d9-9bf8-7a07bbda08f2,6,4
2021-05-28,2021-05-28 14:18:43.000000 UTC,390,571b72cc-5650-4bcc-8837-f1644ae4df70,127,4
2021-05-28,2021-05-28 05:46:44.000000 UTC,284,df253595-ecec-4756-b8df-786e48ff781d,6,4
2021-05-28,2021-05-28 13:01:14.000000 UTC,527,200ad809-4453-4cd3-81ae-eb00abdb9d64,14,4
2021-05-28,2021-05-28 11:28:34.000000 UTC,137,541e7113-c22f-41a8-9c09-3d89b7675d16,18,5
2021-05-28,2021-05-28 15:23:06.000000 UTC,859,8c1dcab7-5314-4b33-8c52-26d94da5ae7e,33,5
2021-05-28,2021-05-28 11:01:05.000000 UTC,390,0e06cb5a-2a03-4030-b63e-21eb215dfa9c,500,6
2021-05-28,2021-05-28 19:59:51.000000 UTC,930,d1caddcf-abdb-41ab-b0f0-5d51f5209779,34,6
2021-05-28,2021-05-28 10:48:21.000000 UTC,643,fb66cbfb-94b8-42ac-bc78-15cac6ae4d4d,15,7
2021-05-28,2021-05-28 11:50:07.000000 UTC,657,cec5a947-fa2c-4e3a-9a93-bf193b689802,40,12
2021-05-28,2021-05-28 12:39:48.000000 UTC,529,58d759a3-7ec1-41f7-aea5-72534e493951,82,21
2021-05-28,2021-05-28 18:12:54.000000 UTC,183,81d1325b-1c90-4234-a812-39784547d689,89,21
2021-05-28,2021-05-28 18:06:46.000000 UTC,925,4aaeac19-a83a-4276-bec4-7159b2194b20,142,22
2021-05-28,2021-05-28 16:10:48.000000 UTC,55,0230ff9a-cb80-4319-b4b3-6db93327ce70,83,24
2021-05-28,2021-05-28 13:33:23.000000 UTC,78,3dca4d19-1a2e-4105-bc77-5273d91596c7,165,39
2021-05-28,2021-05-28 09:03:44.000000 UTC,233,2cd04b9f-bca2-4122-8b1f-eba460b82d4b,322,77
2021-05-28,2021-05-28 00:34:48.000000 UTC,250,7ab7924e-c96a-47bd-ac86-ac700fc54928,435,155
2021-05-29,2021-05-29 18:12:58.000000 UTC,872,a2d97d49-2d20-44c4-ac64-209f6bec35f7,1,NULL
2021-05-29,2021-05-29 20:15:48.000000 UTC,467,1e7a927e-9212-47c4-b753-f6b17bb4611e,1,1
2021-05-29,2021-05-29 01:55:30.000000 UTC,768,63a6fab1-c3fa-4849-81ed-3863d2e22143,1,1
2021-05-29,2021-05-29 18:39:06.000000 UTC,894,56c4d7b9-bde4-4d86-82bc-90fdec975c33,4,2
2021-05-29,2021-05-29 09:50:32.000000 UTC,34,10941f68-af97-40c6-ba81-8ce3f502bde9,5,2
2021-05-29,2021-05-29 08:27:44.000000 UTC,756,d76b95b7-bafa-4490-b509-df915557c313,3,3
2021-05-29,2021-05-29 14:05:33.000000 UTC,464,1bf53c29-2e77-4089-ba9a-030fa7984660,6,3
2021-05-29,2021-05-29 06:39:33.000000 UTC,883,c3c16316-37f5-47f8-9f12-e514502afa2f,6,4
2021-05-29,2021-05-29 15:36:17.000000 UTC,701,e325aad9-74b6-4294-b526-b8dbab834b9e,11,5
2021-05-29,2021-05-29 07:19:08.000000 UTC,889,3ed1a71e-36c9-4657-8741-4fad6a5bc45a,9,6
2021-05-29,2021-05-29 16:15:49.000000 UTC,464,47bba2fe-b56a-46dc-a6c0-ac951ec9accd,86,10
2021-05-29,2021-05-29 00:56:03.000000 UTC,879,a13bb2f2-92d4-414b-836c-b8cd461aa4ba,36,13
2021-05-29,2021-05-29 20:38:26.000000 UTC,877,ca62246c-a81b-4a37-914c-ef8acd12aaf5,305,25
2021-05-29,2021-05-29 02:47:42.000000 UTC,40,4a7f5ba3-014f-4c2f-b5c2-ef6ace57e0f9,95,28
2021-05-29,2021-05-29 10:24:05.000000 UTC,617,68df2bc4-cb0e-40b5-81a6-aa6c349bf84b,153,61
2020-09-30,2020-09-30 16:47:13.000000 UTC,87,e8b31086-bcda-4fd5-9d7c-1b55ad06650f,34,NULL
2020-09-30,2020-09-30 09:46:59.000000 UTC,564,7bc0e103-828f-4401-b64b-1bdd0f23bc67,107,NULL
2020-09-30,2020-09-30 22:36:18.000000 UTC,940,34b21b2a-60fe-4093-af5f-9c2aa439a33a,1,NULL
2020-09-30,2020-09-30 19:03:13.000000 UTC,286,229691b0-4347-40f2-9fc5-af349568b77a,4,NULL
2020-09-30,2020-09-30 13:09:05.000000 UTC,87,0bebe2ba-21cb-4a3f-9519-3206fa8c4e2d,23,NULL
2020-09-30,2020-09-30 16:48:49.000000 UTC,941,99761105-c0b0-49de-acbe-34a2255222d3,1,1
2020-09-30,2020-09-30 20:19:47.000000 UTC,749,885f3775-52e0-4236-a621-60a6829e5c0c,5,1
2020-09-30,2020-09-30 13:07:01.000000 UTC,644,e594abfe-483c-4c44-860b-dc6e82fd24e0,9,1
2020-09-30,2020-09-30 12:37:18.000000 UTC,749,cfbfae2f-3e2f-4357-ba99-8a1ee36db6cb,347,1
